gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
COX4I1,3105.672026995787,0.16677068738649253,0.11203576572529156,1.4885486461118982,0.13660626315447744,0.9998768502382094,COX4I1
COX20,676.2004099281093,-0.042790550767285294,0.18316042563702886,-0.23362334204269555,0.8152774048241054,0.9998768502382094,COX20
COX19,479.1127632927469,-0.04283168279581126,0.20013315711040847,-0.2140159252681058,0.8305346383238819,0.9998768502382094,COX19
COX18,350.9690159898163,-0.02464748016640415,0.2263814226680527,-0.10887589571581238,0.9133009254037718,0.9998768502382094,COX18
COX17,430.2492588654258,0.14674132795050934,0.20784406076768422,0.7060164596886321,0.4801779015723793,0.9998768502382094,COX17
COX16,343.6074041396503,0.2502091130831345,0.23020655000775003,1.0868896348722963,0.2770855876428746,0.9998768502382094,COX16
COX15,958.8809631307615,0.07972853432880939,0.15409681132780664,0.5173924991816001,0.6048821947131993,0.9998768502382094,COX15
COX14,194.62633130852993,-0.04849936656959159,0.29772103964573754,-0.16290204624873564,0.8705955596777626,0.9998768502382094,COX14
CPSF1,1414.2674607659228,-0.1730101627608773,0.13745267018337404,-1.2586889911273926,0.20814268932783075,0.9998768502382094,CPSF1
COX10-DT,313.87719069926834,0.07413651577372837,0.23851552821403083,0.3108246927520891,0.7559338967480117,0.9998768502382094,COX10-DT
COPS3,1448.0080227221526,0.1480903467777629,0.1385292162348422,1.0690188741609001,0.28506116476740695,0.9998768502382094,COPS3
COPS2,997.1067586557042,0.1746515297166714,0.1512937381580893,1.1543870344070364,0.24834152838342904,0.9998768502382094,COPS2
COSMOC,11.101294786216423,0.12817240366986019,1.1509428485158477,0.11136296110196936,0.9113285300807609,0.9998768502382094,COSMOC
CORO7,530.8270352489249,-0.2198070209940507,0.19011881075091602,-1.1561560906355062,0.24761731652007657,0.9998768502382094,CORO7
CORO6,61.96027764959208,0.12250011201937205,0.5021213231900051,0.24396516610989932,0.8072577982943937,0.9998768502382094,CORO6
CORO2A,443.78573110841484,0.019806548062172694,0.2044612231128694,0.09687190441602131,0.9228281208744554,0.9998768502382094,CORO2A
CORO1C,2976.216712484533,0.09870209138955793,0.1285968419518038,0.7675312230960541,0.44276573657147833,0.9998768502382094,CORO1C
CREB3L3,6.932665358409529,0.30868312464112546,1.4541487185540996,0.21227754816443922,0.8318905102569588,0.9998768502382094,CREB3L3
CRELD1,1008.7344473473379,-0.09692415411449966,0.15065265825449947,-0.6433617251596346,0.51998941292627,0.9998768502382094,CRELD1
CREG2,35.4340440681987,0.38225083121334613,0.6686708591363569,0.5716576787973897,0.5675539112438237,0.9998768502382094,CREG2
CREG1,3867.540908609534,0.03216049231942036,0.10956413409602984,0.29353120512258696,0.7691161511393554,0.9998768502382094,CREG1
CREBZF,1823.9814234208648,0.07262287503305825,0.12775572929652043,0.5684510231592111,0.569728753015786,0.9998768502382094,CREBZF
CREBRF,1177.129209734237,-0.2807234414593821,0.14942621893829056,-1.8786759342101413,0.06028875578130119,0.9998768502382094,CREBRF
CREBL2,349.81360915246944,0.1757219113496223,0.23647273133860586,0.7430958756001583,0.45742363650645645,0.9998768502382094,CREBL2
CREBBP,1328.1687614066623,-0.33854149089653623,0.15294783627501596,-2.2134441332520964,0.026867040833531253,0.9998768502382094,CREBBP
CREB5,22.49183441382511,1.209018490667498,0.9029557010132326,1.3389565947818074,0.18058480370711494,0.9998768502382094,CREB5
CREB3L4,318.61344669510805,0.07428270228751152,0.23504218398413473,0.31603987432539166,0.7519722426776043,0.9998768502382094,CREB3L4
CRELD2,274.2845885718397,-0.1932821484422039,0.251077821280323,-0.7698097245571066,0.4414127703501203,0.9998768502382094,CRELD2
CROCCP3,286.3342211666818,-0.24427091202936044,0.24783695048898208,-0.9856113527357973,0.32432386490229403,0.9998768502382094,CROCCP3
AFDN,389.2580791626226,0.49109484821783195,0.22055856635478868,2.226596120632471,0.02597427846891583,0.9998768502382094,AFDN
AFAP1L2,58.20047913437762,-0.12373925501524605,0.5162048244452606,-0.23970960586860537,0.8105553876268871,0.9998768502382094,AFAP1L2
AFAP1L1,10.35502223111393,-1.7960055481747308,1.3183764422659785,-1.3622858317217958,0.17310769721951802,0.9998768502382094,AFAP1L1
AFAP1,14.478782884310478,-1.106148922727797,1.0612786110483268,-1.042279483645814,0.2972821214463992,0.9998768502382094,AFAP1
AEN,373.09483913954125,-0.03975930957095278,0.22174976059372947,-0.17929809468338642,0.8577036428342976,0.9998768502382094,AEN
AEBP2,403.59531892884354,-0.05334119199768131,0.21278520957226887,-0.2506809195286897,0.8020608137483942,0.9998768502382094,AEBP2
AEBP1,88.67944060887267,-0.2331380289529924,0.4212802148579292,-0.5534036983712014,0.5799870070168113,0.9998768502382094,AEBP1
CRISPLD2,35.94893583371127,0.09299194002825314,0.6592697207817808,0.14105295161740578,0.8878281111194797,0.9998768502382094,CRISPLD2
CRNKL1,548.5196196512718,0.058361549002768964,0.18801642581517256,0.3104066506409426,0.7562517372735091,0.9998768502382094,CRNKL1
CRNDE,494.7592129800195,0.010277229417261627,0.19564073926686001,0.05253113158217609,0.9581054901560851,0.9998768502382094,CRNDE
CRMP1,6.590543450202988,-0.05770046435304769,1.4865326676448396,-0.038815470126508794,0.9690375107520977,0.9998768502382094,CRMP1
CRMA,124.5685099551578,0.1572567401760117,0.36684504548914126,0.42867347429029556,0.6681608670507724,0.9998768502382094,CRMA
CRLS1,309.7744344742639,0.14135747449608338,0.2546807038742233,0.555038023477013,0.5788686528297637,0.9998768502382094,CRLS1
CRLF3,749.549713888729,0.048186723569044174,0.16814467008382705,0.2865789533799739,0.7744347315478034,0.9998768502382094,CRLF3
CRLF2,8.889069891514987,0.050395667534731306,1.2967731565812328,0.03886236176232447,0.9690001248480858,0.9998768502382094,CRLF2
CRKL,1407.0509069552209,-0.08202180387606077,0.13625475343373136,-0.6019738894170231,0.5471915180056208,0.9998768502382094,CRKL
CRK,382.4899316653401,0.06904855137749764,0.21810783066713482,0.3165798823742191,0.751562402730104,0.9998768502382094,CRK
ADTRP,10.85533418460246,0.06364033596446143,1.1687286919328135,0.05445261710758095,0.9565745586132203,0.9998768502382094,ADTRP
CRISPLD1,100.15024803278466,0.33220230571051473,0.40072780483597215,0.8289973934962996,0.4071058821402578,0.9998768502382094,CRISPLD1
CRIPT,324.24520661304086,-0.1341271669616031,0.24707458858022296,-0.5428610353348952,0.5872254855214816,0.9998768502382094,CRIPT
CRIP2,21.506320350838184,0.36231069224503015,0.8639928493389615,0.41934454957842887,0.6749643427211789,0.9998768502382094,CRIP2
CRYGS,54.47502488653927,-0.5448975202312708,0.5342710270280479,-1.0198897051601958,0.30778077254918756,0.9998768502382094,CRYGS
CRIP1,482.150025680931,0.2735579145886065,0.2032796031160261,1.3457223961248468,0.17839206080880265,0.9998768502382094,CRIP1
CRIM1,385.39992730325946,-0.443119090351895,0.21711119110560367,-2.040977658016533,0.04125304787645821,0.9998768502382094,CRIM1
CRHBP,26.011609903370545,-0.13563135516769032,0.7637601326654411,-0.17758370641100554,0.8590499215451448,0.9998768502382094,CRHBP
CREM,94.87634256316443,0.17931602880354733,0.412527392991137,0.43467665869015365,0.6637971431181142,0.9998768502382094,CREM
CPT2,227.48964737844906,0.11878519739171983,0.27233276493923214,0.4361766657722047,0.6627085564591143,0.9998768502382094,CPT2
CRACDL,10.969194379330647,0.2615600743006284,1.1589222097946745,0.2256925202485927,0.8214405759822279,0.9998768502382094,CRACDL
CRACD,108.43921746742745,-0.1702846072136715,0.38376529599736625,-0.44372070374711564,0.6572445249360148,0.9998768502382094,CRACD
CRABP1,17.696522496614715,0.8197025164749856,0.9312272369253947,0.8802389835389406,0.37872985910610124,0.9998768502382094,CRABP1
CR2,41.99179813702427,-0.13921567185801584,0.6109441179239096,-0.2278697310829246,0.819747514794059,0.9998768502382094,CR2
CR1L,6.91442514625194,1.3546245530637875,1.5422796767970943,0.8783261385360296,0.37976675482707545,0.9998768502382094,CR1L
CR1,1402.3199256713747,-0.3110405791883081,0.14446818065551664,-2.1530040578968883,0.03131835962395639,0.9998768502382094,CR1
CPXM1,250.5772808658142,0.29777852203328187,0.29925118011873963,0.9950788562141228,0.31969791325770913,0.9998768502382094,CPXM1
CPVL,33.308341472244074,-0.03624914826393117,0.6914431409630459,-0.05242534941259689,0.9581897759758888,0.9998768502382094,CPVL
CPTP,50.006151472185714,-0.7553364222903166,0.56635907765593,-1.333670549462249,0.18231185063227984,0.9998768502382094,CPTP
CRACR2A,152.271391897664,-0.11298392206368264,0.32896567714839925,-0.3434520070393685,0.7312584401861141,0.9998768502382094,CRACR2A
CPT1C,31.708053645380893,0.11792755361157364,0.693957504427664,0.16993483442308685,0.8650613856216415,0.9998768502382094,CPT1C
CPT1B,278.7923503003244,-0.09234419125265662,0.25528320230158846,-0.36173234439280627,0.717552054206818,0.9998768502382094,CPT1B
CPT1A,2126.7154853350585,-0.013326094643253825,0.12209785338417643,-0.10914274308593908,0.9130892732853394,0.9998768502382094,CPT1A
CPSF7,1247.092676199415,-0.13208599936228557,0.14226955872974154,-0.9284206722901216,0.3531893994054969,0.9998768502382094,CPSF7
CPSF6,2396.94374946896,0.12690449178817925,0.12426862655438087,1.0212110273275201,0.3071544689216421,0.9998768502382094,CPSF6
CPSF4,419.3788145574164,-0.00309714471645323,0.2106323796269706,-0.014704029465641824,0.9882683046579718,0.9998768502382094,CPSF4
CPSF3,860.8447264174822,0.16178132441046505,0.16087591792624523,1.0056279802215948,0.31459455913867906,0.9998768502382094,CPSF3
CPSF2,1602.6440411522979,0.18364515542309648,0.13563220485270674,1.353993733439124,0.17573837698727068,0.9998768502382094,CPSF2
CREB1,1291.5282515895992,0.044755990521227446,0.1406523237375756,0.3182029939635528,0.7503309618545976,0.9998768502382094,CREB1
ADSS2,747.9064430057109,0.10398620874967306,0.1757081023980806,0.5918122575479421,0.5539763141886828,0.9998768502382094,ADSS2
ADSS1,103.0783922338659,0.08098394004362722,0.3976498593968075,0.20365640306391966,0.8386220134186704,0.9998768502382094,ADSS1
ADSL,1365.6795212603683,0.005351019155203613,0.14212971848238282,0.03764884087817904,0.9699676661133513,0.9998768502382094,ADSL
ADRM1,546.7327070333954,0.05521153163779327,0.18921838962323376,0.2917873455520306,0.7704492212108158,0.9998768502382094,ADRM1
ADRB2,54.06190246989325,0.208448025622936,0.5411468569403222,0.3851967778238869,0.7000916304397924,0.9998768502382094,ADRB2
ADRB1,6.354118133064531,1.7664805538505004,1.5730997938015183,1.122929747248687,0.2614673324606068,0.9998768502382094,ADRB1
ADRA2A,22.024364235231957,-1.0505674888300995,0.8473165000835019,-1.239876113266492,0.21502122022014158,0.9998768502382094,ADRA2A
ADRA1A,20.9525821083938,-0.29571479856906224,0.8630739182560119,-0.3426297473646341,0.7318770200768088,0.9998768502382094,ADRA1A
CREB3,249.26375036447217,-0.06483433052419582,0.2620706161137174,-0.24739259778770079,0.8046044022927233,0.9998768502382094,CREB3
CWF19L2,241.31790235887965,0.20531964655403653,0.2655460914068763,0.7731977731859766,0.4394053438240635,0.9998768502382094,CWF19L2
CRCP,452.00323828328726,0.041516953903044926,0.20302239027948943,0.20449445918694428,0.8379671214430362,0.9998768502382094,CRCP
CRBN,1284.1594797439238,-0.06542184973395047,0.14010839085461485,-0.4669374142040946,0.6405446560789172,0.9998768502382094,CRBN
CRB2,15.444658315140984,-0.42181033692429537,0.9853102924407645,-0.42809898583258127,0.6685790551214346,0.9998768502382094,CRB2
CRAT37,20.286527265164047,-0.15111155450540806,0.8742881831430979,-0.17283952524916502,0.8627775679048146,0.9998768502382094,CRAT37
CRAT,399.1950994119392,-0.1024501063585444,0.21449974753758483,-0.47762343562009557,0.6329182475660708,0.9998768502382094,CRAT
CRAMP1,563.5676933251297,-0.3337776813145086,0.1861696798635525,-1.792868105908228,0.07299401623760858,0.9998768502382094,CRAMP1
CRADD,204.979039326564,0.15683953600778855,0.2926506871063072,0.5359274483808596,0.5920086934217236,0.9998768502382094,CRADD
CRACR2B,74.9184951848219,0.0014160852868573433,0.45981964036780465,0.0030796537653864295,0.9975427956921108,0.9998768502382094,CRACR2B
DDX28,89.92797391414777,-0.12082686306071704,0.42032240715270425,-0.28746234082357713,0.7737583332659196,0.9998768502382094,DDX28
DDX47,483.5877364986502,0.05818681100243959,0.19953719179347923,0.2916088498562357,0.7705857081933153,0.9998768502382094,DDX47
DDX46,2181.4025662308095,0.19564063464385847,0.12321516106852798,1.587796769060343,0.11233230231855142,0.9998768502382094,DDX46
DDX42,2350.499552366031,0.05763138821890217,0.11879108807796682,0.4851490894761115,0.6275705924673038,0.9998768502382094,DDX42
DDX41,726.2466264696477,0.08229027939711264,0.16916941892881185,0.4864370872594958,0.6266573007744761,0.9998768502382094,DDX41
DDX3X,11470.957254121631,0.10384260665187277,0.09479604372179586,1.0954318616568688,0.27332748182325783,0.9998768502382094,DDX3X
DDX39B-AS1,12.938235076818557,0.3642810866126166,1.072188080558067,0.3397548370646041,0.7340411615328526,0.9998768502382094,DDX39B-AS1
DDX39B,6058.2608959071695,-0.005284099732107829,0.1029652976037513,-0.051319229440223706,0.9590711454158272,0.9998768502382094,DDX39B
DDX39A,1249.5813287447083,0.12233538168996694,0.14683936240708648,0.8331238959674414,0.40477485799304247,0.9998768502382094,DDX39A
DDX31,192.08462306996984,-0.0524650506269076,0.2937721428288783,-0.17859096550712905,0.8582588889206879,0.9998768502382094,DDX31
DDX49,221.6870942936214,0.1389468503210422,0.2815848747506357,0.49344571665679826,0.6216976865314326,0.9998768502382094,DDX49
DDX27,794.3667338007742,0.03486680913326179,0.16413487673460714,0.21242779004025214,0.8317733071579035,0.9998768502382094,DDX27
DDHD2,1200.0985671104718,0.0025076482981392385,0.1425592982671828,0.0175902121336164,0.9859657650561897,0.9998768502382094,DDHD2
DDHD1,1054.0626772860721,-0.022364029751410594,0.14885482200757913,-0.15024054612266374,0.8805748377380925,0.9998768502382094,DDHD1
DDB2,1146.3518273260838,0.04282428651874246,0.14495189642035816,0.29543791820807036,0.7676593707433663,0.9998768502382094,DDB2
DDX24,1911.6289266764363,0.12510440120514757,0.12562811041980315,0.995831273646435,0.3193321323577729,0.9998768502382094,DDX24
DDX23,1654.6028844779291,0.045602038297479594,0.13105658663781541,0.34795685945571136,0.7278725824895889,0.9998768502382094,DDX23
DDX20,358.29605037387034,-0.012917181225609621,0.2233763229374006,-0.05782699372855894,0.953886436265448,0.9998768502382094,DDX20
DDX19B,406.1467151051363,0.12858903607953556,0.21257401678527515,0.6049141754207227,0.5452360238530418,0.9998768502382094,DDX19B
DDX19A-DT,42.30043402837523,-0.38215977387809347,0.6035160223129369,-0.6332222505269873,0.5265885174623464,0.9998768502382094,DDX19A-DT
DDX59,440.99104144368937,-0.12118096878754876,0.21072829004069693,-0.5750579040153825,0.565252136586577,0.9998768502382094,DDX59
DEDD2,194.9712860091537,-0.046341340180411854,0.2952802614686734,-0.15694018946582466,0.8752919856856343,0.9998768502382094,DEDD2
DEDD,453.03432936956426,0.08273926373711958,0.2027406426076655,0.4081039828665871,0.6831973360832831,0.9998768502382094,DEDD
DECR2,108.13906370076856,0.08812056172394588,0.3962748989958112,0.2223723025284964,0.8240240714372906,0.9998768502382094,DECR2
DECR1,896.6287250530296,-0.0795495704690899,0.1568169504899305,-0.5072766063908246,0.6119607503905674,0.9998768502382094,DECR1
DEAF1,379.134657916969,-0.1107195674739293,0.2184687884786356,-0.5067981025800248,0.612296487813728,0.9998768502382094,DEAF1
DDX60L,899.8871494023088,-0.06010746897270692,0.1567668283260318,-0.38341956404004,0.701408699683268,0.9998768502382094,DDX60L
DDX60,377.42072434392765,-0.08260264003461497,0.2184451872473551,-0.37813897882346276,0.70532735340011,0.9998768502382094,DDX60
DDX6,3203.486490434434,-0.020593426057193828,0.11138968951888689,-0.18487730907717514,0.8533252689129504,0.9998768502382094,DDX6
DDX59-AS1,61.37017566248685,-0.4801288422950804,0.5047921780923807,-0.9511416046688688,0.34153249716915945,0.9998768502382094,DDX59-AS1
DDX19A,512.3040764502728,0.2034612746783535,0.19499531716764848,1.0434162093412036,0.29675556946948356,0.9998768502382094,DDX19A
DDX56,424.0788543128098,0.05741439439214755,0.2101755467513367,0.27317352222747293,0.7847198323777217,0.9998768502382094,DDX56
DDX55,437.0279564080009,0.07676150071774224,0.2062560178892792,0.37216611424617324,0.7097691738094789,0.9998768502382094,DDX55
DDX54,410.98667211398765,-0.14734040085575514,0.21306497627625556,-0.6915280184985292,0.4892337793293159,0.9998768502382094,DDX54
DDX52,719.6658044187536,0.08086781108984523,0.16980349149359264,0.4762435117118701,0.6339009039048991,0.9998768502382094,DDX52
DDX10,381.4005930752332,0.12082577392779502,0.21766610946397805,0.5550968601650441,0.5788284103027967,0.9998768502382094,DDX10
DDX50P1,54.66486252806087,0.05764422939995326,0.5329750965079436,0.10815557758258997,0.9138722821331535,0.9998768502382094,DDX50P1
DDX50,771.239294315916,0.07681941104299254,0.1666838547485868,0.4608689375396379,0.6448926387208292,0.9998768502382094,DDX50
DDX5,16472.548862179905,0.04587602270609379,0.09446038056710201,0.4856641740237828,0.6272052884623316,0.9998768502382094,DDX5
DDAH1,44.745507567844314,0.7226576532266805,0.6073263605872591,1.1899000276027882,0.23408568763429283,0.9998768502382094,DDAH1
DDIT4,1117.6259729376065,0.07028781597175349,0.14623961894735021,0.48063456727864423,0.6307762431564341,0.9998768502382094,DDIT4
DDIT3,872.5317201743994,-0.2822021720077316,0.15866790278290296,-1.7785712614721716,0.0753100791834141,0.9998768502382094,DDIT3
DDIAS,166.85173047139233,0.5624097358535429,0.34277008829007566,1.640778338212502,0.100843436422746,0.9998768502382094,DDIAS
DDI2,613.5489275637477,-0.034945521982463076,0.18040143325429417,-0.19370978019450552,0.8464031334115574,0.9998768502382094,DDI2
DCLRE1A,478.0915632098186,0.03361500530221983,0.1986802844710878,0.16919144942693862,0.8656460552035179,0.9998768502382094,DCLRE1A
DCLK2,6.6281735577755825,-0.2981917752138744,1.5455849331298053,-0.1929313419289336,0.8470127388296709,0.9998768502382094,DCLK2
DCK,830.3189424111891,0.190875048004857,0.1685890303096023,1.1321913866775788,0.25755398052852185,0.9998768502382094,DCK
DDB1,1985.6335340730498,0.07203366369594984,0.12378035170553645,0.5819474795750472,0.5606020579523945,0.9998768502382094,DDB1
DDAH2,453.07887242324637,0.03940276382532875,0.2094677529731566,0.18810897269890628,0.8507912274628397,0.9998768502382094,DDAH2
DDN,19.580998744703205,-0.07339054796044397,0.8779131786620016,-0.08359658989547927,0.9333771783165239,0.9998768502382094,DDN
DDA1,344.9652102683747,-0.06564536399082077,0.2268911385888195,-0.28932537603324265,0.7723323950462215,0.9998768502382094,DDA1
DCXR,274.295564462625,-0.12822786370686218,0.25267133354919213,-0.5074887677430084,0.6118119155660446,0.9998768502382094,DCXR
DCUN1D5,624.3032106716842,0.23353119704703063,0.1801085352647461,1.2966137151898838,0.19476413101085788,0.9998768502382094,DCUN1D5
DCUN1D4,724.4885244725563,0.08478211623118127,0.1705660832135002,0.4970631595324739,0.6191445129045421,0.9998768502382094,DCUN1D4
DCUN1D3,869.1792535526329,0.07642543921645235,0.1626656622032133,0.4698314209730162,0.638475463731563,0.9998768502382094,DCUN1D3
DCUN1D2,480.11218503207044,-0.04631869544417139,0.1981834512852883,-0.2337162620984679,0.8152052620328494,0.9998768502382094,DCUN1D2
DCUN1D1,1212.0245950265482,0.22856418322001343,0.14792586216585502,1.5451265916148351,0.12231564608483829,0.9998768502382094,DCUN1D1
DCTPP1,364.8376627265329,0.43714545141084543,0.22737288616526355,1.9225927012823811,0.05453122135254231,0.9998768502382094,DCTPP1
DCTN3,477.9364263599784,-0.05203856885980128,0.20212214960807423,-0.2574609905975514,0.7968229254818601,0.9998768502382094,DCTN3
DDX18,1649.7957208449538,0.14795081090475812,0.1304796793217066,1.133899252924858,0.2568368105402188,0.9998768502382094,DDX18
DDX17,19580.90603118806,-0.09126193095143065,0.09390109795847028,-0.9718941837271503,0.3311031936180262,0.9998768502382094,DDX17
DDX12P,170.62819611656104,0.509970526004121,0.3159939809308952,1.6138615188231908,0.10655746709746369,0.9998768502382094,DDX12P
DDX12B,203.24946612901735,0.43849719456475705,0.29627084518588254,1.4800551646910807,0.13885852543298394,0.9998768502382094,DDX12B
DDX11L2,61.31116592192592,0.17403598535899986,0.5080226380097964,0.34257525617518614,0.7319180195590038,0.9998768502382094,DDX11L2
DDX11L16,19.479228241292976,-0.3409723343013876,0.9055453096772866,-0.37653812642782225,0.7065168766527198,0.9998768502382094,DDX11L16
DDX11-AS1,24.79809591080879,0.15601073795015122,0.7812301580241353,0.1996988164726373,0.8417161394486321,0.9998768502382094,DDX11-AS1
DCTN5,1717.3069130391339,0.007064651473249227,0.12860991379903647,0.054930846810832365,0.9561935567700314,0.9998768502382094,DCTN5
DCTN4,1130.0941326997,0.09164550080201045,0.14532581279658924,0.6306209408942756,0.5282884032235833,0.9998768502382094,DCTN4
DEF6,1077.8149952535362,-0.15090946486726267,0.14770462095517772,-1.021697655031778,0.30692402131689356,0.9998768502382094,DEF6
DDX1,1546.1019091712913,0.12125732720019049,0.13227183045113156,0.9167282768116647,0.3592850447618543,0.9998768502382094,DDX1
DDT,409.2137482420117,0.1279787127202273,0.21184013288593967,0.6041287407477902,0.5457580526862651,0.9998768502382094,DDT
DDRGK1,322.00104754265794,-0.03765024782225191,0.23723225630326472,-0.15870627548271468,0.8739002937282246,0.9998768502382094,DDRGK1
DDR2,8.172537076857232,0.12901990251713155,1.3878504203914743,0.0929638386251586,0.9259322893709289,0.9998768502382094,DDR2
DDR1-DT,49.51178508363977,-0.1525296620089543,0.5737183032364468,-0.26586159296035594,0.7903458052327467,0.9998768502382094,DDR1-DT
DDR1,20.619441113478672,-0.8328849906726897,0.8788531261277498,-0.9476953155328731,0.3432845864170092,0.9998768502382094,DDR1
DDOST,4196.82393869841,-0.018820555977581938,0.10766505512578807,-0.17480654197031117,0.861231647741985,0.9998768502382094,DDOST
DDO,28.042300875990016,0.8500805165191743,0.7501875962639077,1.1331572539358878,0.2571482214781553,0.9998768502382094,DDO
DEPDC1,152.14751751147702,1.2052786947461867,0.8254927669695994,1.4600717813322448,0.1442703470809926,0.9998768502382094,DEPDC1
DERL1,1114.2316654217434,-0.05741807657929464,0.14626017933668883,-0.3925749089033937,0.6946334745265611,0.9998768502382094,DERL1
DERA,289.27790994933633,0.36418189061483225,0.24533620227972158,1.4844196952213682,0.13769761293929214,0.9998768502382094,DERA
DEPTOR-AS1,8.522554501234143,-0.15687337840807158,1.317757154063408,-0.11904574217209911,0.905239116411768,0.9998768502382094,DEPTOR-AS1
DEPTOR,435.9679180208247,-0.2576642475686731,0.20701124898572604,-1.2446871792287952,0.21324676048799118,0.9998768502382094,DEPTOR
DEPP1,12.337521551658119,0.7504946125501816,1.153968605921987,0.6503596447067627,0.5154599381689655,0.9998768502382094,DEPP1
DEPDC7,103.7071659448204,0.04570236880307242,0.3960390783852277,0.11539863437066598,0.9081291613465142,0.9998768502382094,DEPDC7
DGKZ,1192.4924069543983,-0.15436744960463591,0.14535388188370266,-1.0620111936752057,0.28823060357619457,0.9998768502382094,DGKZ
DEPDC4,63.03701212411528,-0.055937172467917975,0.499033105274337,-0.11209110553330372,0.9107511697372329,0.9998768502382094,DEPDC4
DEPDC1B,263.69852875371475,0.38174856829213677,0.26039283825261744,1.466048647320274,0.1426350342860503,0.9998768502382094,DEPDC1B
DERL2,660.0026952216793,-0.022460204972065474,0.175924543689233,-0.12766953661531705,0.8984104990255398,0.9998768502382094,DERL2
DENR,1284.9889118199712,0.07926637938647632,0.14047222042226984,0.5642850888823125,0.572560127664722,0.9998768502382094,DENR
DENND6B,243.51368168119512,0.007685163113229586,0.2642478857054051,0.02908315838635446,0.9767982677774963,0.9998768502382094,DENND6B
DENND6A-DT,15.566904111087261,-0.040938104849513386,0.9782614595420325,-0.041847815274945334,0.9666200172978578,0.9998768502382094,DENND6A-DT
DENND6A,511.0981467504065,-0.0006778244506082499,0.19366127775238956,-0.0035000515254004425,0.9972073686276599,0.9998768502382094,DENND6A
DENND5B,120.59525278146876,0.2549118711163644,0.3651476312718756,0.6981063254565283,0.48511070255505584,0.9998768502382094,DENND5B
DENND5A,1227.2976499275999,-0.06398937380365315,0.14142452683326864,-0.45246305740936243,0.6509354290304024,0.9998768502382094,DENND5A
DENND4C,3596.0623126288956,-0.1430466622643578,0.10902980050335918,-1.3119960011295313,0.18952148380565603,0.9998768502382094,DENND4C
DENND4B,1372.6558301387213,-0.08218089447543826,0.13701050939511183,-0.5998145312958764,0.5486298478477384,0.9998768502382094,DENND4B
DHRS11,402.5563632903461,-0.08822824845076353,0.21423123477054903,-0.4118365304912695,0.6804592439707904,0.9998768502382094,DHRS11
DGCR8,610.9041508288733,-0.0680652509874425,0.18175778881983318,-0.37448326935200543,0.7080448017205481,0.9998768502382094,DGCR8
DGCR6L,300.78397378831824,0.19273982935920334,0.2542333379113757,0.7581217748334459,0.44837808524326206,0.9998768502382094,DGCR6L
DGCR6,120.379602732582,0.22744150602758822,0.3658791198351442,0.6216301879431314,0.5341850661649984,0.9998768502382094,DGCR6
DGCR5,36.54611203285674,-0.17225428961511677,0.6657370473079616,-0.25874223210449354,0.7958341323143903,0.9998768502382094,DGCR5
DGCR2,394.8026936270876,-0.2307737565333174,0.21501576256648766,-1.0732876221665704,0.2831420870869432,0.9998768502382094,DGCR2
DGCR11,42.026161755148706,-0.30460496018982086,0.605898297073825,-0.502732821103649,0.6151521308031165,0.9998768502382094,DGCR11
DGAT2,24.838502422781822,0.306700033262306,0.7883185471872458,0.3890559652016622,0.6972347469452688,0.9998768502382094,DGAT2
DGAT1,411.7765430862899,-0.14102332262866316,0.21205550839620552,-0.6650302257896291,0.5060311606910542,0.9998768502382094,DGAT1
DHRS12,32.81120498288389,-0.038283290502061446,0.688646350229582,-0.05559209090311522,0.9556667653076412,0.9998768502382094,DHRS12
DENND4A,1103.6329169268743,0.09372594968864652,0.14686342796254176,0.6381844070298549,0.5233536463033767,0.9998768502382094,DENND4A
DFFB,256.51026574582124,-0.009062324625378327,0.25870161543479425,-0.03503002720005236,0.9720557973176713,0.9998768502382094,DFFB
DFFA,688.1835093189828,0.07779383265801544,0.17227741825436152,0.4515614028018205,0.6515849808524838,0.9998768502382094,DFFA
DEXI,645.3411584865661,-0.2799671132337811,0.17768199902111173,-1.575663909547281,0.11510327902614555,0.9998768502382094,DEXI
DET1,151.41747164572195,0.2584097401878291,0.32824511244358423,0.7872462693020058,0.4311377163805066,0.9998768502382094,DET1
DESI2,712.8188500039341,0.001452004224672026,0.17012565727906895,0.008534892666367203,0.9931902235891678,0.9998768502382094,DESI2
DESI1,374.8561136631452,0.005469531901943945,0.22153078989754002,0.024689714258111263,0.9803024594141456,0.9998768502382094,DESI1
DERPC,341.80111443840093,-0.33977605002622124,0.2398710726427603,-1.416494478816332,0.15663077954086302,0.9998768502382094,DERPC
DERL3,124.50756901355487,0.10925394880745305,0.3601510622879976,0.3033558976985254,0.7616186515691226,0.9998768502382094,DERL3
ADORA2B,360.83659488804,0.052991593304522536,0.22296905253369292,0.2376634456771303,0.8121421374908486,0.9998768502382094,ADORA2B
DEPDC5,489.51058713672126,-0.16871958491831682,0.19816579281349872,-0.8514062014583171,0.39454374804699144,0.9998768502382094,DEPDC5
DDX51,282.94548742608447,-0.24764615177610047,0.2552729203014649,-0.9701230803629403,0.3319851457294526,0.9998768502382094,DDX51
ADPRS,177.40044380744004,0.06420957996609747,0.30529330791720494,0.21032095463917275,0.8334171815991205,0.9998768502382094,ADPRS
ADPRM,209.84647383749171,-0.10010871786952687,0.2870808598490629,-0.3487126167943086,0.7273050713232587,0.9998768502382094,ADPRM
